Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Bin 18,Bin 19,Bin 20,Bin 21,Bin 22,Bin 23,Bin 24,Bin 25,Bin 26,Bin 27,Bin 28,Bin 29,Bin 30,Bin 31,Bin 32,Bin 33,Bin 34,Bin 35,Bin 36,Bin 37,Bin 38,Bin 39,Bin 40,Bin 41,Bin 42,Bin 43,Bin 44,Bin 45,Bin 46,Bin 47,Bin 48,Bin 49,Bin 50,Bin 51,Bin 52,Bin 53,Bin 54,Bin 55,Bin 56,Bin 57,Bin 58,Bin 59,Bin 60,Label
5.044317,14.026890,19.067474,8.314139,10.428499,8.224690,9.446756,6.701620,6.855724,11.181318,23.448042,12.995546,18.060158,16.012856,8.723108,10.152053,10.210071,9.544689,21.866150,13.351068,18.259388,20.214525,16.778179,17.062836,12.341276,11.642043,16.935574,16.325375,18.359360,19.528166,18.495945,16.698414,17.374043,13.471490,12.970244,14.585640,15.952846,16.326178,14.651027,12.780921,13.220070,13.609274,11.069334,12.895287,11.813662,9.879236,14.518881,14.702331,12.447311,9.799803,13.356472,5.339303,11.415429,13.039792,11.245848,7.221724,8.342257,9.140255,7.077070,4.147226,Flat
0.053989,13.857334,19.337185,8.239995,10.605011,8.208330,9.192825,5.964353,1.414213,11.492471,23.428991,11.888941,18.383453,16.487923,8.790275,9.507284,10.570389,9.669946,22.398642,13.359517,17.868399,20.176048,16.985741,16.649908,12.068574,11.543012,18.231596,16.501354,18.000319,19.844818,19.494366,16.882103,17.432219,12.786014,13.753241,15.680588,16.212898,17.112469,15.323718,12.191381,13.298533,14.195910,11.091413,13.206273,12.836238,9.660311,14.050698,15.249544,11.573702,9.873348,13.861181,5.502515,11.868603,12.594478,10.560240,8.876685,8.682554,8.644979,7.274719,4.197069,Flat
5.157099,13.683744,18.720003,8.729147,10.367846,8.223568,9.068663,6.311378,6.855724,11.209822,22.636438,12.779828,18.008253,16.509619,8.509609,9.869712,10.613688,9.387184,21.545422,13.197308,17.495815,19.099970,16.786915,17.176746,12.046332,11.714011,17.472775,17.144464,17.561733,19.006346,19.040222,16.354038,17.360067,13.493327,13.218618,15.427813,15.961542,16.413187,15.300453,13.004642,13.344109,13.378254,10.942662,13.716171,11.623342,9.436285,14.501202,15.375221,11.948514,9.194638,14.525599,5.782918,11.626694,12.548700,10.378416,7.154287,6.662742,8.253977,7.599243,4.932660,Flat
5.049706,13.941287,19.089729,8.464474,10.297699,7.953494,9.027345,6.304833,4.764574,11.440584,23.118599,12.542479,18.297516,15.889200,8.428952,10.070255,10.804276,9.084962,22.158472,13.307645,17.942690,19.831337,16.517254,16.329216,12.178179,11.730495,16.664621,16.957064,17.322119,18.172115,18.300941,16.047298,17.585238,13.864532,12.811829,14.497713,15.398447,16.478712,15.258583,11.929173,13.648088,12.867857,10.337698,13.007195,11.649956,9.363091,13.854826,15.263370,11.620883,10.315327,14.549772,5.669697,11.379380,12.779778,10.528131,8.915516,9.146864,9.568114,7.889695,5.069422,Flat
5.050147,14.038346,19.632114,8.161557,10.276349,8.154387,9.292805,6.907306,5.350360,11.384801,23.622545,13.677910,17.965971,16.293634,8.591541,10.305566,10.978463,9.518957,22.523451,13.415019,18.852381,19.617292,15.512400,16.647152,12.330115,11.542298,17.424253,16.461622,18.324747,18.990467,18.544250,16.407974,17.463835,13.825558,12.920112,14.559565,15.285176,16.931196,14.676587,12.615286,13.252285,13.510654,11.074642,13.085205,11.592547,9.655909,14.403062,15.107304,11.621329,9.864429,13.514167,5.505539,11.557792,12.799000,10.739828,7.967570,7.331626,8.871511,6.684118,4.957174,Flat
5.044317,14.026890,19.067474,8.314139,10.428499,8.224690,9.446756,6.701620,6.855724,11.181318,23.448042,12.995546,18.060158,16.012856,8.723108,10.152053,10.210071,9.544689,21.866150,13.351068,18.259388,20.214525,16.778179,17.062836,12.341276,11.642043,16.935574,16.325375,18.359360,19.528166,18.495945,16.698414,17.374043,13.471490,12.970244,14.585640,15.952846,16.326178,14.651027,12.780921,13.220070,13.609274,11.069334,12.895287,11.813662,9.879236,14.518881,14.702331,12.447311,9.799803,13.356472,5.339303,11.415429,13.039792,11.245848,7.221724,8.342257,9.140255,7.077070,4.147226,Flat
0.000000,7.536321,19.737381,10.575677,9.485555,8.469008,6.051309,0.000000,0.000000,6.635155,21.859583,12.646189,14.191240,8.106759,8.524270,2.885941,0.000000,3.234277,20.440105,14.536399,16.494499,17.859154,11.568048,11.229731,9.144783,0.979659,13.192071,18.180376,16.942196,16.753363,16.738550,13.745119,10.755870,8.425714,6.221455,18.787510,16.104698,16.908857,17.227844,16.248446,15.263076,11.551809,7.178534,10.827571,14.915271,15.528793,16.951471,15.099024,14.897654,14.337942,13.928080,5.695550,12.548861,9.232734,11.497223,14.783024,12.857582,9.198657,13.827896,8.026760,Flat
0.000000,8.053901,20.201246,10.199788,9.635096,4.968722,0.000000,0.000000,0.000000,6.762556,21.724325,12.659711,14.855496,8.202321,8.571622,2.956519,0.000000,3.382791,20.532352,13.528927,16.814457,18.022472,11.575797,11.032499,9.267352,1.151794,13.191417,18.226696,15.927164,17.520258,17.242853,14.151035,10.821724,8.441278,6.407887,19.048256,16.351299,16.156940,17.860445,17.146944,16.750998,11.887970,7.472054,11.739515,14.933831,14.827687,16.312511,14.609664,15.077377,14.082944,14.416815,5.473573,12.898063,9.808846,10.825050,14.887802,12.208540,9.156903,14.352865,8.129846,Flat
0.000000,7.873212,19.694752,10.508498,9.508006,8.391638,6.068609,0.000000,0.000000,6.804605,22.274086,11.932690,14.007576,7.913003,8.430149,2.722163,0.000000,3.349309,20.538153,14.035316,16.386751,18.079844,11.543987,10.988375,9.284029,1.173858,13.473264,18.105566,15.700594,17.296055,17.876787,15.023870,10.801847,8.520519,6.657669,18.371365,16.002966,15.563614,18.401653,17.784962,16.287807,11.930905,7.571259,12.151707,15.164305,14.106527,15.051472,14.290897,15.206129,14.165791,13.886995,5.575340,12.962564,9.912405,11.487039,14.713379,12.609164,9.079945,13.970267,7.921206,Flat
4.527405,17.404728,14.744813,10.339594,10.675646,7.555783,3.380272,0.000000,3.105845,20.069887,17.113655,13.429983,17.278679,11.049148,8.962696,9.287588,6.464791,16.855783,19.206894,13.903240,21.137230,21.927557,16.290392,10.810046,10.813120,12.842609,20.320593,14.183323,19.688194,20.013672,22.344786,20.176067,14.794076,11.134727,15.015799,15.139828,17.732533,20.338249,20.599474,20.975090,20.086180,19.611620,14.575980,12.079100,14.957220,16.501549,19.037970,17.158121,15.610498,17.108023,17.925358,12.603675,13.572359,9.728780,12.026432,12.058546,8.989511,9.762590,11.098794,12.234784,Flat
0.000000,7.879122,19.215023,9.627592,9.420689,8.192706,6.060052,0.000000,0.000000,6.782086,21.341007,12.365124,15.027500,8.065128,8.619232,3.545123,0.000000,3.404974,19.985231,13.398530,17.138218,17.940651,11.583127,11.456376,9.108443,1.388506,13.997061,18.243935,15.641739,17.389793,17.818588,14.921374,11.015089,8.131731,7.344723,17.710587,15.658904,15.156857,18.390751,17.310270,16.612043,11.862955,7.524190,12.429229,14.746409,14.583208,15.588427,14.142521,14.988504,13.793268,13.706559,5.608078,13.390143,10.475260,11.942533,14.754889,12.374002,8.774080,13.854636,8.172817,Flat
0.000000,8.883281,19.708189,9.807408,9.448751,8.480886,6.060052,0.000000,0.000000,6.955791,22.124878,11.969744,15.492571,8.019637,8.498959,3.311871,0.000000,4.091156,20.745584,13.634498,17.257957,18.537889,11.488129,11.308112,8.630682,1.656660,14.745892,18.202385,15.775625,17.827833,18.873016,15.541162,10.424389,7.699951,7.415967,18.573311,16.074688,15.574657,18.992409,17.380806,15.320675,11.496666,7.687080,13.376010,14.672435,14.663754,14.481781,14.661515,15.043219,13.260266,13.721974,6.210008,13.731404,10.205594,11.807581,14.197527,12.012245,8.593630,14.345065,8.119495,Flat
3.578577,5.583380,18.011211,11.531761,8.901102,2.555137,0.000000,0.000000,1.414213,5.126449,20.048952,13.428771,10.508467,8.335875,9.685301,6.711986,1.414213,1.780807,18.228367,15.162320,15.874196,17.676781,9.072101,10.339713,10.453373,4.177034,11.162058,18.649725,14.274966,16.278006,18.488281,17.272514,11.646167,9.273608,7.100869,17.953190,15.061375,15.012867,16.139961,17.585102,16.838409,13.363238,7.125691,13.350955,15.402287,12.593761,17.266048,12.191038,14.460350,13.704001,13.849420,6.160219,12.340489,10.725548,9.327629,11.410877,11.940670,10.544183,13.826242,8.839748,Flat
7.170842,2.429844,11.503527,9.008162,8.183004,2.400640,0.000000,0.000000,3.837062,2.074652,16.706358,13.854528,10.087269,8.789521,9.408657,7.471586,3.056669,0.269078,15.312197,18.751860,13.905712,17.761736,8.945283,9.072321,10.562729,5.916589,8.028250,19.698666,14.660004,18.648872,20.475073,18.789919,14.861631,9.583876,3.024647,17.706648,15.787489,16.410767,18.105684,18.655857,16.269730,12.644256,6.000293,9.437586,16.687080,12.742851,19.988251,16.602648,16.455059,14.033784,14.358769,5.282927,14.123059,9.688851,9.627085,11.272896,10.348059,9.651675,13.235729,9.193450,Flat
6.660113,1.967132,12.638167,9.701328,8.163618,2.680196,0.000000,0.000000,0.000000,0.721058,16.961849,15.106146,9.890319,8.830816,9.464952,7.519640,2.466572,0.347628,15.169250,18.434292,13.275639,17.605494,8.932983,8.984306,10.618648,5.816394,8.111382,19.022757,13.777109,17.766249,20.109486,18.147583,15.178231,9.652082,3.143278,17.395575,16.134460,15.719662,17.378754,18.334213,17.261591,12.583220,6.330064,9.393039,16.616943,13.605194,19.340326,16.458515,16.653137,13.675067,14.172413,5.036295,13.759605,9.652594,9.990210,11.583560,11.283003,10.635846,13.994463,8.946873,Flat
6.931520,2.044217,13.771740,9.959703,8.694872,2.836330,0.000000,0.000000,0.000000,2.769416,17.001766,14.863850,10.014402,9.047209,9.549700,7.873428,2.988798,0.477017,15.908727,17.642546,13.187367,17.477474,9.073897,9.221980,10.742389,5.740014,8.593058,19.580250,13.827147,19.089870,19.907543,17.499840,15.722423,9.238398,2.878117,18.196587,15.424639,16.586926,18.980412,19.287828,16.999958,11.862481,5.774456,9.591929,16.250240,12.247474,19.945721,15.701036,15.181963,13.193587,14.315184,5.035197,13.359038,9.743017,9.895834,11.462150,12.096005,10.297409,12.707703,9.495550,Flat
6.991583,1.995218,12.930320,10.399672,8.685734,2.897449,0.000000,0.000000,0.000000,0.795000,16.849850,15.282511,10.201780,9.053841,9.450822,7.916955,2.722776,0.407568,15.541907,18.085848,13.341278,17.970798,9.135275,9.068480,10.570884,5.894349,8.421833,20.304110,14.296523,18.017969,19.997175,16.758541,15.484013,9.505105,2.861610,18.177578,16.147667,16.101297,18.219242,19.225271,16.625969,12.776307,5.628463,9.679954,16.385479,12.804191,19.951317,14.802395,14.942480,13.858140,14.217596,5.244901,13.927330,9.359315,9.977722,11.822091,11.865797,10.632174,12.889325,9.390070,Flat
4.753191,18.909300,15.731388,8.161460,10.341393,8.302743,8.802288,5.009825,6.416622,13.213448,20.011120,14.744883,17.137514,13.263613,8.298132,10.530049,8.709127,7.577847,17.134699,14.800488,16.793663,19.023560,16.634348,13.361788,10.145556,10.073640,14.527745,15.193184,16.908752,20.131962,16.782902,17.465145,17.166811,12.653627,11.029818,14.946417,14.934770,16.613722,19.484432,15.042541,16.708412,14.096655,11.516045,14.058271,12.235391,8.459544,10.998418,11.975100,8.669128,6.567625,13.756972,7.921354,13.334983,11.031224,10.059822,8.711380,9.449622,8.425205,9.022200,6.239759,Flat
5.263553,16.896301,16.183313,8.708834,10.704906,8.051259,9.980602,4.931000,3.139610,11.560380,20.117929,14.043720,16.913483,12.652790,8.636894,11.054125,9.009535,7.035244,17.466824,13.332537,16.747429,17.902950,15.707602,14.268550,10.618326,9.986549,14.392550,15.264009,15.835776,19.364393,16.541912,16.454884,16.934881,12.997667,10.834656,14.709879,14.833288,16.511667,19.136131,15.299861,15.815203,13.735814,10.725014,13.098764,11.355402,7.961848,11.101254,11.358103,8.536873,7.443607,13.803253,6.754132,12.010259,10.354519,10.210386,8.856528,8.644894,9.545507,9.631945,6.137987,Flat
5.121241,17.642704,16.851282,8.748489,10.378161,8.195358,9.898828,5.561732,3.127679,12.665223,19.904007,14.244659,16.892841,12.673047,8.584972,10.839831,8.899430,7.682689,18.300913,12.842754,18.073055,17.661318,15.415814,15.062407,10.655397,10.133603,14.503059,15.301180,16.686590,20.068378,16.391598,16.348438,17.422647,12.787992,10.991365,14.419882,14.428049,16.972881,18.894871,14.549475,15.817101,13.121673,11.047339,13.814921,11.720170,8.653868,11.194868,11.191353,9.110452,7.255036,13.347998,7.393281,12.415709,11.656256,10.699697,7.885283,9.057419,9.137230,9.194611,5.751578,Flat
9.199801,18.784166,14.284001,9.143959,10.929849,8.233294,9.511738,4.804112,4.924273,19.022495,14.408985,15.894604,20.377190,13.391272,8.660871,10.748909,9.665022,15.920282,16.591873,15.188571,20.412697,19.026491,18.880426,14.798468,11.146026,12.769194,18.056042,14.948002,19.871477,19.859871,19.387121,19.719669,19.921535,19.601915,15.247931,15.918696,20.083961,18.107285,17.166824,15.804340,17.793480,19.238239,16.336645,14.146905,17.558844,18.644978,13.758693,16.621300,11.610249,11.093865,16.282600,13.491896,13.816198,10.817736,14.490387,11.992820,11.444833,10.182449,10.001766,11.923938,Normal
6.422567,18.773344,15.025647,13.611355,11.263117,7.824611,7.998366,3.463238,4.110962,20.041405,15.661243,18.851044,19.364246,13.208443,10.149086,10.775191,9.321436,16.621742,17.712034,16.796648,19.001627,21.043537,20.833420,15.441964,11.682411,12.290747,17.220839,16.306519,18.155352,19.128225,21.561354,21.780111,20.103624,18.903099,12.956230,14.592113,19.585972,17.035673,20.162704,19.298428,17.421581,20.609219,16.589170,13.879492,17.388252,19.646582,16.494390,12.058985,10.264213,13.454060,18.004745,13.992075,16.490318,13.364355,13.945498,13.242638,11.057927,9.891672,9.476944,10.891603,Normal
9.288050,17.953827,15.293541,10.484184,10.164135,7.411635,7.583782,3.414212,4.641333,18.567673,17.052330,16.317122,15.899616,10.809928,9.655682,10.798399,9.834335,16.499569,17.007944,14.838622,18.077143,19.738583,18.684511,12.480661,11.206036,12.639940,16.151863,16.347990,19.201862,20.182163,20.004486,19.060125,17.618805,17.015028,13.724631,16.000193,19.426908,20.302605,14.152578,13.081935,14.605803,16.564320,16.659475,13.849354,16.222664,17.537270,12.230507,13.848920,12.762718,10.006704,12.475670,15.153086,14.899873,12.358177,13.823115,9.762894,6.922969,9.840452,9.004519,12.140750,Normal
11.621199,19.477970,13.908064,9.684019,9.298466,6.365790,2.163754,0.000000,5.446218,19.479519,16.517502,17.754078,15.782818,10.121967,9.566220,8.950422,4.860466,14.703828,16.652605,18.543812,20.848986,21.058989,13.637642,9.578987,10.967369,12.045307,18.088179,15.861760,21.351158,21.053196,21.576878,20.470615,20.505302,12.159441,14.129330,14.452161,20.037209,20.202251,20.185427,19.948921,19.918118,18.391644,15.625405,13.517949,16.636070,17.180105,13.890357,11.031351,12.597387,14.368549,15.670375,13.492651,11.885250,10.393520,13.615885,11.620117,11.127437,9.638450,11.028414,12.921717,Normal
5.571527,18.964357,16.043856,10.539758,11.132304,7.711326,9.817808,9.308670,5.833747,20.009884,16.035826,15.703085,18.606789,12.100904,9.162363,10.558236,10.674953,17.222034,19.439335,14.488902,19.930084,20.508091,21.771439,20.395500,18.327305,13.045531,19.515663,16.402029,20.324554,20.302910,20.608385,18.106159,20.384266,19.981947,14.163790,17.962887,16.887810,20.572390,15.049604,11.803719,15.158727,19.161654,15.678303,12.024788,16.455963,16.100969,13.988590,12.951199,11.537747,10.237629,12.677338,14.523315,15.194435,9.439485,14.293444,10.272049,3.515167,8.494448,8.458292,8.427834,Normal
9.910215,18.988037,15.438932,10.594788,11.226183,8.107082,7.570876,0.000000,4.951949,19.082716,16.077160,15.754519,20.009289,13.302324,9.310907,11.928452,8.821355,15.848101,17.392656,14.860037,20.704870,19.796928,20.907656,14.100407,13.193085,15.761974,18.103184,16.079287,19.107027,22.198624,21.008976,20.801832,19.226948,15.654185,16.292290,14.861809,19.388298,21.145311,17.942368,13.880287,17.877825,17.600439,16.109093,13.460027,16.078445,16.653702,13.154531,13.942409,13.387943,13.821724,17.579130,16.897423,14.985495,11.315928,15.277441,10.032188,8.393211,10.023995,10.684215,14.396039,Normal
13.491091,16.363482,14.122768,9.794895,11.053400,7.722212,9.296530,2.817864,5.953000,17.508394,16.590031,13.641050,18.009392,11.621685,9.346614,11.476913,8.995296,15.884769,16.710335,15.056787,19.740059,19.718147,19.771551,15.637987,11.264317,11.660062,16.492075,15.469908,19.960140,21.505341,17.789902,18.022003,19.395061,16.493145,13.448400,14.387946,18.365103,18.789062,13.442583,13.764725,15.021036,19.519932,17.435516,12.183947,16.170029,16.612427,14.310920,13.828821,12.373939,10.588338,14.753142,12.775625,9.327611,11.146170,15.446901,8.480193,6.029410,10.174854,10.642972,12.328959,Normal
12.656468,17.812599,14.425358,11.691381,11.254843,8.540797,8.943270,7.595310,7.215025,18.210806,15.947899,17.956640,18.523643,14.138533,8.789918,10.094765,11.144727,17.314800,15.971226,16.630014,18.310963,21.133299,21.121571,21.358721,18.341555,13.788684,17.147966,15.832806,18.963503,19.110340,19.075974,21.480217,20.808163,20.197214,13.646877,15.494291,20.485649,20.519485,17.736835,14.758237,18.543682,20.715504,19.692562,13.777351,16.951162,17.165390,13.104588,13.835024,11.704720,13.331488,18.078955,12.589323,14.797673,13.501778,15.393072,10.225255,9.161527,9.849292,10.447301,13.230442,Normal
11.146916,17.532682,15.148599,10.689809,11.135535,8.862772,9.569978,7.228170,5.557520,18.940815,14.949300,19.006897,20.001999,16.617342,9.066796,12.060698,10.302059,17.877470,16.055611,17.004749,19.383045,20.929203,19.967270,13.858980,12.904441,13.451544,18.738071,15.465361,19.141006,18.538366,20.956293,18.760981,19.483046,17.504051,15.283413,12.071630,20.046501,19.190586,15.464231,12.745675,13.565266,18.655083,14.948327,14.696172,15.070116,15.632515,15.093065,12.909002,11.908727,9.578069,11.154347,14.891172,16.497265,10.200525,17.072367,8.851160,7.079903,9.582128,7.606514,8.172533,Normal
13.780632,19.973803,14.023568,9.210682,10.855564,8.245140,7.794352,1.999999,6.458074,18.467075,16.445629,18.204742,20.038992,13.616674,9.482521,11.779081,8.870901,15.995430,18.016693,16.641510,18.607491,17.456432,19.511799,13.791073,11.692656,12.458953,18.483568,15.426125,19.544073,20.803364,17.834503,20.196079,19.039188,17.181122,13.303019,14.803625,20.805038,18.672966,14.971329,15.376735,17.792345,19.984671,17.621904,12.499138,17.512001,18.222294,13.429987,16.939371,12.836677,11.779722,15.617674,13.889556,13.380107,12.087063,14.261976,12.375637,8.846059,10.758936,9.285049,13.002600,Normal
12.064393,18.358625,12.478081,11.461498,11.379272,8.264797,8.634905,6.547067,8.485037,19.007568,12.615846,18.911221,16.794708,12.382119,8.261480,9.320158,10.181771,17.578543,14.687699,19.123367,18.457670,20.297161,21.506794,19.766769,16.365137,12.880865,16.952297,16.141375,19.101055,19.567219,17.489372,20.043400,20.399097,17.910797,14.371225,14.402769,21.450457,17.163279,12.511930,13.225346,15.790026,19.331383,17.920788,12.809308,16.566257,14.039117,13.705762,10.084449,12.509308,10.884754,14.274641,14.921690,13.447197,11.326796,14.555264,6.082263,4.420566,10.692545,9.460775,12.073143,Normal
7.407650,19.194056,17.383320,11.098907,10.431358,7.202890,3.366701,0.000000,3.925191,19.732967,16.258165,14.482141,17.715307,11.086830,9.376383,9.408398,8.526087,15.681011,15.894488,14.369784,20.168182,21.176962,18.355747,9.619031,10.411990,13.523011,15.864209,17.022690,20.691149,18.450584,19.846222,20.440014,18.771099,18.075573,14.275784,12.615423,18.753544,20.153677,14.409436,14.394886,16.436890,20.014633,14.925714,13.603362,15.622401,13.084296,14.569057,13.994296,14.194610,15.643913,18.276207,14.094394,17.377392,16.217861,17.828409,10.594496,8.519012,10.613438,10.555436,12.433927,Normal
